Heading,Source,Date,Symbol
"HDFC Bank Q2 Results Live Updates: PAT rises 5% YoY to Rs 16,821 crore, beats Street estimates",The Economic Times,19 Oct 2024,HDFCBANK
HDFC Bank Q2 results preview: Muted qtr expected; loan-deposit ratio eyed,Business Standard,17 Oct 2024,HDFCBANK
"HDB Financial Services IPO: HDFC Bank arm to float ₹12,500-crore IPO; parent to offload ₹10k-crore shares via OFS",Mint,19 Oct 2024,HDFCBANK
"HDB Financial Services to float ₹12,500 crore IPO, parent HDFC Bank to sell ₹10,000 crore worth of its shares in OFS - Hindustan Times",Hindustan Times,20 Oct 2024,HDFCBANK
"HDFC Bank Q2 Results 2024: Date, Time, and Where to Watch",Financial Express,14 Oct 2024,HDFCBANK
