Heading,Source,Date,Symbol
HDFC Bank shares rise nearly 2% amid buzz over HDFC Credila going public,Moneycontrol,20 Sept 2024,HDFCBANK
"HDB Financial IPO: HDFC Bank clears subsidiary's IPO plan to raise ₹2,500 crore via fresh issue plus OFS",Mint,20 Sept 2024,HDFCBANK
"HDFC Bank's arm HDB Financial Services to raise Rs 2,500 crore via IPO",Business Today,20 Sept 2024,HDFCBANK
"HDB Financial IPO: HDFC Bank unit approves fresh issue of ₹2,500 crore and OFS",CNBC TV18,20 Sept 2024,HDFCBANK
HDFC Bank's subsidiary HDB Financial Services board clears IPO plans,Business Standard,20 Sept 2024,HDFCBANK
"HDFC Bank approves IPO of HDB Financial Services with fresh equity sale of Rs 2,500 crore",The Economic Times,20 Sept 2024,HDFCBANK
