Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-06-02 00:00:00+05:30,6944.0,7090.0,6883.5,6915.5,1217905,0.0,0.0
2025-06-03 00:00:00+05:30,6950.0,6950.5,6799.5,6812.5,489548,0.0,0.0
2025-06-04 00:00:00+05:30,6812.5,6868.0,6772.0,6855.0,629518,0.0,0.0
2025-06-05 00:00:00+05:30,6868.5,6919.5,6842.0,6876.0,488647,0.0,0.0
2025-06-06 00:00:00+05:30,6867.0,6955.0,6808.0,6942.5,269399,0.0,0.0
2025-06-09 00:00:00+05:30,6976.5,6976.5,6886.0,6932.0,239444,0.0,0.0
2025-06-10 00:00:00+05:30,6951.5,6992.5,6911.0,6918.5,559472,0.0,0.0
2025-06-11 00:00:00+05:30,6918.0,6947.0,6863.0,6927.5,526939,0.0,0.0
2025-06-12 00:00:00+05:30,6932.0,7055.0,6930.0,6996.5,552007,0.0,0.0
2025-06-13 00:00:00+05:30,6979.0,7037.5,6923.0,6994.5,367775,0.0,0.0
2025-06-16 00:00:00+05:30,7010.5,7138.0,6982.0,7114.0,589027,0.0,0.0
2025-06-17 00:00:00+05:30,7120.0,7134.5,6999.5,7006.5,264117,0.0,0.0
2025-06-18 00:00:00+05:30,7006.5,7030.0,6917.0,6933.5,394355,0.0,0.0
2025-06-19 00:00:00+05:30,6937.0,7035.0,6912.0,7009.5,462080,0.0,0.0
2025-06-20 00:00:00+05:30,7005.0,7077.0,6974.5,7063.5,378436,0.0,0.0
2025-06-23 00:00:00+05:30,7000.0,7049.5,6995.5,7007.5,137379,0.0,0.0
2025-06-24 00:00:00+05:30,7034.5,7076.0,6993.5,7006.0,238243,0.0,0.0
2025-06-25 00:00:00+05:30,6995.0,7061.0,6995.0,7042.0,378904,0.0,0.0
2025-06-26 00:00:00+05:30,7054.5,7122.5,7020.5,7101.5,426516,0.0,0.0
2025-06-27 00:00:00+05:30,7130.0,7324.0,7117.5,7308.5,523582,0.0,0.0
2025-06-30 00:00:00+05:30,7336.5,7336.5,7203.5,7242.0,353888,0.0,0.0
